alt
Capture d'écran: Écran d'acceuil du jeu.
Capture d'écran: Écran d'instructions du jeu.
Capture d'écran: Écran de crédits du jeu.
Capture d'écran: Écran de sélection du niveau du jeu.
Capture d'écran: Écran de départ du niveau "Pulperie".
Capture d'écran: Écran de départ du niveau "Monastère".
Capture d'écran: Écran de départ du niveau "Université".
Capture d'écran: Écran de jeu en action.
Capture d'écran: Écran de fin de jeu.
Capture d'écran: Écran des scores.
